,Opponent,Points_Against,Position,Team,Week,Year,Season_Ave,Season_STD
0,@SEA,11.50,RB,Atlanta Falcons Defense,6,2016,19.08125,9.153822891525254
0,@LAC,11.12,RB,Denver Broncos Defense,6,2016,12.12,6.023229786320918
0,JAX,10.94,RB,Chicago Bears Defense,6,2016,17.01375,7.716291016986304
0,@MIA,10.38,RB,Pittsburgh Steelers Defense,6,2016,14.62125,5.127092112436811
0,@OAK,9.80,RB,Kansas City Chiefs Defense,6,2016,15.506250000000001,10.127281877942083
0,PIT,9.46,RB,Miami Dolphins Defense,6,2016,18.6525,10.325249462874407
0,KC,8.86,RB,Oakland Raiders Defense,6,2016,17.405,8.35319540831003
0,PHI,7.36,RB,Washington Redskins Defense,6,2016,16.601249999999997,7.000641147108473
0,NYJ,4.60,RB,Arizona Cardinals Defense,6,2016,15.775,9.212195561255934
0,Bye,0.00,RB,Tampa Bay Buccaneers Defense,6,2016,16.3025,9.332470828494772
0,Bye,0.00,RB,Minnesota Vikings Defense,6,2016,14.80625,7.863652234845348
0,IND,27.82,RB,Tennessee Titans Defense,7,2016,18.495,8.248045044665039
0,NO,24.68,RB,Kansas City Chiefs Defense,7,2016,15.506250000000001,10.127281877942083
0,BUF,24.34,RB,Miami Dolphins Defense,7,2016,18.6525,10.325249462874407
0,@GB,23.74,RB,Chicago Bears Defense,7,2016,17.01375,7.716291016986304
0,WAS,21.54,RB,Detroit Lions Defense,7,2016,18.9775,9.830611554191924
0,TB,20.66,RB,San Francisco 49ers Defense,7,2016,17.426250000000003,8.98272918045578
0,@CIN,20.32,RB,Cleveland Browns Defense,7,2016,19.401249999999997,6.739629069911786
0,CLE,19.48,RB,Cincinnati Bengals Defense,7,2016,15.85625,7.670326705213141
0,NE,18.18,RB,Pittsburgh Steelers Defense,7,2016,14.62125,5.127092112436811
0,@DET,17.84,RB,Washington Redskins Defense,7,2016,16.601249999999997,7.000641147108473
0,@KC,17.26,RB,New Orleans Saints Defense,7,2016,18.26875,7.26641164780073
0,@NYJ,17.20,RB,Baltimore Ravens Defense,7,2016,15.48,7.745479706406372
0,@TEN,16.68,RB,Indianapolis Colts Defense,7,2016,17.69,8.643188409513757
0,@MIA,16.26,RB,Buffalo Bills Defense,7,2016,15.7875,8.349998414934687
0,LAC,14.64,RB,Atlanta Falcons Defense,7,2016,19.08125,9.153822891525254
0,@ARI,14.48,RB,Seattle Seahawks Defense,7,2016,14.35375,6.575907228843252
0,@SF,14.12,RB,Tampa Bay Buccaneers Defense,7,2016,16.3025,9.332470828494772
0,@ATL,13.72,RB,Los Angeles Chargers Defense,7,2016,16.155,7.159565382800009
0,@PIT,13.24,RB,New England Patriots Defense,7,2016,15.626249999999999,7.785380341307901
0,@JAX,13.14,RB,Oakland Raiders Defense,7,2016,17.405,8.35319540831003
0,OAK,12.40,RB,Jacksonville Jaguars Defense,7,2016,15.21125,6.357343137247343
0,@DEN,10.18,RB,Houston Texans Defense,7,2016,13.9725,6.3750063437108
0,SEA,8.70,RB,Arizona Cardinals Defense,7,2016,15.775,9.212195561255934
0,@LA,7.94,RB,New York Giants Defense,7,2016,12.47875,4.423807915200234
0,NYG,7.64,RB,Los Angeles Rams Defense,7,2016,17.682499999999997,8.382066816582116
0,MIN,6.86,RB,Philadelphia Eagles Defense,7,2016,15.17875,7.790843230055018
0,@PHI,6.12,RB,Minnesota Vikings Defense,7,2016,14.80625,7.863652234845348
0,BAL,6.02,RB,New York Jets Defense,7,2016,17.1175,8.875689037046811
0,HOU,4.84,RB,Denver Broncos Defense,7,2016,12.12,6.023229786320918
0,CHI,1.10,RB,Green Bay Packers Defense,7,2016,17.688750000000002,8.700457053579223
0,Bye,0.00,RB,Dallas Cowboys Defense,7,2016,16.53375,7.411415082790315
0,Bye,0.00,RB,Carolina Panthers Defense,7,2016,16.63375,8.962049233885532
0,OAK,35.82,RB,Tampa Bay Buccaneers Defense,8,2016,16.3025,9.332470828494772
0,GB,33.84,RB,Atlanta Falcons Defense,8,2016,19.08125,9.153822891525254
0,NE,30.00,RB,Buffalo Bills Defense,8,2016,15.7875,8.349998414934687
0,JAX,29.68,RB,Tennessee Titans Defense,8,2016,18.495,8.248045044665039
0,@DAL,27.28,RB,Philadelphia Eagles Defense,8,2016,15.17875,7.790843230055018
0,KC,26.80,RB,Indianapolis Colts Defense,8,2016,17.69,8.643188409513757
0,@ATL,24.42,RB,Green Bay Packers Defense,8,2016,17.688750000000002,8.700457053579223
0,WAS,24.22,RB,Cincinnati Bengals Defense,8,2016,15.85625,7.670326705213141
0,ARI,22.52,RB,Carolina Panthers Defense,8,2016,16.63375,8.962049233885532
0,@BUF,21.52,RB,New England Patriots Defense,8,2016,15.626249999999999,7.785380341307901
0,@CLE,20.80,RB,New York Jets Defense,8,2016,17.1175,8.875689037046811
0,@NO,20.70,RB,Seattle Seahawks Defense,8,2016,14.35375,6.575907228843252
0,@TEN,20.50,RB,Jacksonville Jaguars Defense,8,2016,15.21125,6.357343137247343
0,@CIN,19.46,RB,Washington Redskins Defense,8,2016,16.601249999999997,7.000641147108473
0,@TB,18.80,RB,Oakland Raiders Defense,8,2016,17.405,8.35319540831003
0,@IND,18.40,RB,Kansas City Chiefs Defense,8,2016,15.506250000000001,10.127281877942083
0,NYJ,14.42,RB,Cleveland Browns Defense,8,2016,19.401249999999997,6.739629069911786
0,@CHI,14.28,RB,Minnesota Vikings Defense,8,2016,14.80625,7.863652234845348
0,DET,13.60,RB,Houston Texans Defense,8,2016,13.9725,6.3750063437108
0,MIN,13.12,RB,Chicago Bears Defense,8,2016,17.01375,7.716291016986304
0,@CAR,12.78,RB,Arizona Cardinals Defense,8,2016,15.775,9.212195561255934
0,LAC,12.68,RB,Denver Broncos Defense,8,2016,12.12,6.023229786320918
0,PHI,11.78,RB,Dallas Cowboys Defense,8,2016,16.53375,7.411415082790315
0,SEA,9.22,RB,New Orleans Saints Defense,8,2016,18.26875,7.26641164780073
0,@HOU,9.14,RB,Detroit Lions Defense,8,2016,18.9775,9.830611554191924
0,@DEN,6.84,RB,Los Angeles Chargers Defense,8,2016,16.155,7.159565382800009
0,Bye,0.00,RB,New York Giants Defense,8,2016,12.47875,4.423807915200234
0,Bye,0.00,RB,Miami Dolphins Defense,8,2016,18.6525,10.325249462874407
0,Bye,0.00,RB,Pittsburgh Steelers Defense,8,2016,14.62125,5.127092112436811
0,Bye,0.00,RB,San Francisco 49ers Defense,8,2016,17.426250000000003,8.98272918045578
0,Bye,0.00,RB,Baltimore Ravens Defense,8,2016,15.48,7.745479706406372
0,Bye,0.00,RB,Los Angeles Rams Defense,8,2016,17.682499999999997,8.382066816582116
0,@TB,30.54,RB,Atlanta Falcons Defense,9,2016,19.08125,9.153822891525254
0,ATL,27.56,RB,Tampa Bay Buccaneers Defense,9,2016,16.3025,9.332470828494772
0,@SEA,26.28,RB,Buffalo Bills Defense,9,2016,15.7875,8.349998414934687
0,@GB,26.18,RB,Indianapolis Colts Defense,9,2016,17.69,8.643188409513757
0,TEN,25.92,RB,Los Angeles Chargers Defense,9,2016,16.155,7.159565382800009
0,BUF,25.86,RB,Seattle Seahawks Defense,9,2016,14.35375,6.575907228843252
0,NO,24.72,RB,San Francisco 49ers Defense,9,2016,17.426250000000003,8.98272918045578
0,DAL,24.00,RB,Cleveland Browns Defense,9,2016,19.401249999999997,6.739629069911786
0,@SF,22.22,RB,New Orleans Saints Defense,9,2016,18.26875,7.26641164780073
0,@NYG,21.88,RB,Philadelphia Eagles Defense,9,2016,15.17875,7.790843230055018
0,JAX,21.48,RB,Kansas City Chiefs Defense,9,2016,15.506250000000001,10.127281877942083
0,PIT,18.86,RB,Baltimore Ravens Defense,9,2016,15.48,7.745479706406372
0,@LAC,18.70,RB,Tennessee Titans Defense,9,2016,18.495,8.248045044665039
0,@MIN,15.42,RB,Detroit Lions Defense,9,2016,18.9775,9.830611554191924
0,DEN,15.32,RB,Oakland Raiders Defense,9,2016,17.405,8.35319540831003
0,@BAL,15.20,RB,Pittsburgh Steelers Defense,9,2016,14.62125,5.127092112436811
0,DET,14.76,RB,Minnesota Vikings Defense,9,2016,14.80625,7.863652234845348
0,CAR,14.60,RB,Los Angeles Rams Defense,9,2016,17.682499999999997,8.382066816582116
0,@LA,13.84,RB,Carolina Panthers Defense,9,2016,16.63375,8.962049233885532
0,@CLE,13.22,RB,Dallas Cowboys Defense,9,2016,16.53375,7.411415082790315
0,IND,12.74,RB,Green Bay Packers Defense,9,2016,17.688750000000002,8.700457053579223
0,@KC,11.18,RB,Jacksonville Jaguars Defense,9,2016,15.21125,6.357343137247343
0,NYJ,11.12,RB,Miami Dolphins Defense,9,2016,18.6525,10.325249462874407
0,PHI,10.16,RB,New York Giants Defense,9,2016,12.47875,4.423807915200234
0,@MIA,9.66,RB,New York Jets Defense,9,2016,17.1175,8.875689037046811
0,@OAK,7.66,RB,Denver Broncos Defense,9,2016,12.12,6.023229786320918
0,Bye,0.00,RB,Chicago Bears Defense,9,2016,17.01375,7.716291016986304
0,Bye,0.00,RB,Cincinnati Bengals Defense,9,2016,15.85625,7.670326705213141
0,Bye,0.00,RB,Houston Texans Defense,9,2016,13.9725,6.3750063437108
0,Bye,0.00,RB,Arizona Cardinals Defense,9,2016,15.775,9.212195561255934
0,Bye,0.00,RB,New England Patriots Defense,9,2016,15.626249999999999,7.785380341307901
0,Bye,0.00,RB,Washington Redskins Defense,9,2016,16.601249999999997,7.000641147108473
0,@PIT,28.42,RB,Dallas Cowboys Defense,10,2016,16.53375,7.411415082790315
0,GB,27.86,RB,Tennessee Titans Defense,10,2016,18.495,8.248045044665039
0,@TEN,27.80,RB,Green Bay Packers Defense,10,2016,17.688750000000002,8.700457053579223
0,SEA,26.52,RB,New England Patriots Defense,10,2016,15.626249999999999,7.785380341307901
0,SF,23.90,RB,Arizona Cardinals Defense,10,2016,15.775,9.212195561255934
0,@CAR,23.84,RB,Kansas City Chiefs Defense,10,2016,15.506250000000001,10.127281877942083
0,@BAL,21.84,RB,Cleveland Browns Defense,10,2016,19.401249999999997,6.739629069911786
0,@NO,21.02,RB,Denver Broncos Defense,10,2016,12.12,6.023229786320918
0,MIA,19.20,RB,Los Angeles Chargers Defense,10,2016,16.155,7.159565382800009
0,DAL,18.76,RB,Pittsburgh Steelers Defense,10,2016,14.62125,5.127092112436811
0,@TB,18.48,RB,Chicago Bears Defense,10,2016,17.01375,7.716291016986304
0,@WAS,18.38,RB,Minnesota Vikings Defense,10,2016,14.80625,7.863652234845348
0,MIN,18.28,RB,Washington Redskins Defense,10,2016,16.601249999999997,7.000641147108473
0,@NYG,18.00,RB,Cincinnati Bengals Defense,10,2016,15.85625,7.670326705213141
0,@JAX,17.70,RB,Houston Texans Defense,10,2016,13.9725,6.3750063437108
0,@LAC,17.04,RB,Miami Dolphins Defense,10,2016,18.6525,10.325249462874407
0,DEN,14.82,RB,New Orleans Saints Defense,10,2016,18.26875,7.26641164780073
0,@ARI,14.64,RB,San Francisco 49ers Defense,10,2016,17.426250000000003,8.98272918045578
0,HOU,14.26,RB,Jacksonville Jaguars Defense,10,2016,15.21125,6.357343137247343
0,ATL,12.68,RB,Philadelphia Eagles Defense,10,2016,15.17875,7.790843230055018
0,CIN,11.66,RB,New York Giants Defense,10,2016,12.47875,4.423807915200234
0,@NE,11.34,RB,Seattle Seahawks Defense,10,2016,14.35375,6.575907228843252
0,@NYJ,8.52,RB,Los Angeles Rams Defense,10,2016,17.682499999999997,8.382066816582116
0,KC,8.42,RB,Carolina Panthers Defense,10,2016,16.63375,8.962049233885532
0,@PHI,8.24,RB,Atlanta Falcons Defense,10,2016,19.08125,9.153822891525254
0,LA,7.70,RB,New York Jets Defense,10,2016,17.1175,8.875689037046811
0,CHI,5.98,RB,Tampa Bay Buccaneers Defense,10,2016,16.3025,9.332470828494772
0,CLE,4.40,RB,Baltimore Ravens Defense,10,2016,15.48,7.745479706406372
0,Bye,0.00,RB,Indianapolis Colts Defense,10,2016,17.69,8.643188409513757
0,Bye,0.00,RB,Detroit Lions Defense,10,2016,18.9775,9.830611554191924
0,Bye,0.00,RB,Buffalo Bills Defense,10,2016,15.7875,8.349998414934687
0,Bye,0.00,RB,Oakland Raiders Defense,10,2016,17.405,8.35319540831003
0,NE,28.40,RB,San Francisco 49ers Defense,11,2016,17.426250000000003,8.98272918045578
0,GB,27.70,RB,Washington Redskins Defense,11,2016,16.601249999999997,7.000641147108473
0,@WAS,27.40,RB,Green Bay Packers Defense,11,2016,17.688750000000002,8.700457053579223
0,@DAL,25.64,RB,Baltimore Ravens Defense,11,2016,15.48,7.745479706406372
0,@SEA,23.78,RB,Philadelphia Eagles Defense,11,2016,15.17875,7.790843230055018
0,TEN,22.50,RB,Indianapolis Colts Defense,11,2016,17.69,8.643188409513757
0,@OAK,21.60,RB,Houston Texans Defense,11,2016,13.9725,6.3750063437108
0,@SF,19.44,RB,New England Patriots Defense,11,2016,15.626249999999999,7.785380341307901
0,@KC,19.44,RB,Tampa Bay Buccaneers Defense,11,2016,16.3025,9.332470828494772
0,@IND,18.68,RB,Tennessee Titans Defense,11,2016,18.495,8.248045044665039
0,TB,17.44,RB,Kansas City Chiefs Defense,11,2016,15.506250000000001,10.127281877942083
0,@NYG,17.18,RB,Chicago Bears Defense,11,2016,17.01375,7.716291016986304
0,NO,15.40,RB,Carolina Panthers Defense,11,2016,16.63375,8.962049233885532
0,BAL,15.36,RB,Dallas Cowboys Defense,11,2016,16.53375,7.411415082790315
0,@CIN,15.28,RB,Buffalo Bills Defense,11,2016,15.7875,8.349998414934687
0,PHI,14.92,RB,Seattle Seahawks Defense,11,2016,14.35375,6.575907228843252
0,MIA,14.78,RB,Los Angeles Rams Defense,11,2016,17.682499999999997,8.382066816582116
0,HOU,13.02,RB,Oakland Raiders Defense,11,2016,17.405,8.35319540831003
0,ARI,13.02,RB,Minnesota Vikings Defense,11,2016,14.80625,7.863652234845348
0,CHI,12.38,RB,New York Giants Defense,11,2016,12.47875,4.423807915200234
0,@CAR,12.38,RB,New Orleans Saints Defense,11,2016,18.26875,7.26641164780073
0,JAX,12.18,RB,Detroit Lions Defense,11,2016,18.9775,9.830611554191924
0,@CLE,11.14,RB,Pittsburgh Steelers Defense,11,2016,14.62125,5.127092112436811
0,@DET,11.12,RB,Jacksonville Jaguars Defense,11,2016,15.21125,6.357343137247343
0,PIT,8.68,RB,Cleveland Browns Defense,11,2016,19.401249999999997,6.739629069911786
0,@MIN,8.66,RB,Arizona Cardinals Defense,11,2016,15.775,9.212195561255934
0,BUF,8.54,RB,Cincinnati Bengals Defense,11,2016,15.85625,7.670326705213141
0,@LA,6.46,RB,Miami Dolphins Defense,11,2016,18.6525,10.325249462874407
0,Bye,0.00,RB,Denver Broncos Defense,11,2016,12.12,6.023229786320918
0,Bye,0.00,RB,Los Angeles Chargers Defense,11,2016,16.155,7.159565382800009
0,Bye,0.00,RB,New York Jets Defense,11,2016,17.1175,8.875689037046811
0,Bye,0.00,RB,Atlanta Falcons Defense,11,2016,19.08125,9.153822891525254
0,SF,33.14,RB,Miami Dolphins Defense,12,2016,18.6525,10.325249462874407
0,@NO,32.50,RB,Los Angeles Rams Defense,12,2016,17.682499999999997,8.382066816582116
0,WAS,30.16,RB,Dallas Cowboys Defense,12,2016,16.53375,7.411415082790315
0,@DEN,29.02,RB,Kansas City Chiefs Defense,12,2016,15.506250000000001,10.127281877942083
0,@MIA,26.80,RB,San Francisco 49ers Defense,12,2016,17.426250000000003,8.98272918045578
0,GB,23.12,RB,Philadelphia Eagles Defense,12,2016,15.17875,7.790843230055018
0,@DAL,21.70,RB,Washington Redskins Defense,12,2016,16.601249999999997,7.000641147108473
0,TEN,21.64,RB,Chicago Bears Defense,12,2016,17.01375,7.716291016986304
0,JAX,21.14,RB,Buffalo Bills Defense,12,2016,15.7875,8.349998414934687
0,PIT,20.84,RB,Indianapolis Colts Defense,12,2016,17.69,8.643188409513757
0,@CHI,20.64,RB,Tennessee Titans Defense,12,2016,18.495,8.248045044665039
0,CAR,20.44,RB,Oakland Raiders Defense,12,2016,17.405,8.35319540831003
0,@BUF,20.44,RB,Jacksonville Jaguars Defense,12,2016,15.21125,6.357343137247343
0,LAC,19.68,RB,Houston Texans Defense,12,2016,13.9725,6.3750063437108
0,NYG,19.56,RB,Cleveland Browns Defense,12,2016,19.401249999999997,6.739629069911786
0,NE,19.04,RB,New York Jets Defense,12,2016,17.1175,8.875689037046811
0,@ATL,18.26,RB,Arizona Cardinals Defense,12,2016,15.775,9.212195561255934
0,ARI,17.56,RB,Atlanta Falcons Defense,12,2016,19.08125,9.153822891525254
0,@PHI,17.46,RB,Green Bay Packers Defense,12,2016,17.688750000000002,8.700457053579223
0,@OAK,17.40,RB,Carolina Panthers Defense,12,2016,16.63375,8.962049233885532
0,@NYJ,16.86,RB,New England Patriots Defense,12,2016,15.626249999999999,7.785380341307901
0,LA,16.56,RB,New Orleans Saints Defense,12,2016,18.26875,7.26641164780073
0,@DET,16.28,RB,Minnesota Vikings Defense,12,2016,14.80625,7.863652234845348
0,@TB,16.00,RB,Seattle Seahawks Defense,12,2016,14.35375,6.575907228843252
0,KC,15.00,RB,Denver Broncos Defense,12,2016,12.12,6.023229786320918
0,@BAL,13.26,RB,Cincinnati Bengals Defense,12,2016,15.85625,7.670326705213141
0,@CLE,12.88,RB,New York Giants Defense,12,2016,12.47875,4.423807915200234
0,CIN,12.72,RB,Baltimore Ravens Defense,12,2016,15.48,7.745479706406372
0,@HOU,12.14,RB,Los Angeles Chargers Defense,12,2016,16.155,7.159565382800009
0,SEA,10.04,RB,Tampa Bay Buccaneers Defense,12,2016,16.3025,9.332470828494772
0,@IND,8.80,RB,Pittsburgh Steelers Defense,12,2016,14.62125,5.127092112436811
0,MIN,6.96,RB,Detroit Lions Defense,12,2016,18.9775,9.830611554191924
0,IND,29.86,RB,New York Jets Defense,13,2016,17.1175,8.875689037046811
0,@BAL,29.14,RB,Miami Dolphins Defense,13,2016,18.6525,10.325249462874407
0,@ARI,23.90,RB,Washington Redskins Defense,13,2016,16.601249999999997,7.000641147108473
0,DET,23.84,RB,New Orleans Saints Defense,13,2016,18.26875,7.26641164780073
0,@CIN,22.18,RB,Philadelphia Eagles Defense,13,2016,15.17875,7.790843230055018
0,@OAK,20.80,RB,Buffalo Bills Defense,13,2016,15.7875,8.349998414934687
0,@SEA,17.60,RB,Carolina Panthers Defense,13,2016,16.63375,8.962049233885532
0,@PIT,17.46,RB,New York Giants Defense,13,2016,12.47875,4.423807915200234
0,HOU,17.28,RB,Green Bay Packers Defense,13,2016,17.688750000000002,8.700457053579223
0,WAS,16.84,RB,Arizona Cardinals Defense,13,2016,15.775,9.212195561255934
0,@ATL,16.18,RB,Kansas City Chiefs Defense,13,2016,15.506250000000001,10.127281877942083
0,@GB,15.96,RB,Houston Texans Defense,13,2016,13.9725,6.3750063437108
0,TB,15.30,RB,Los Angeles Chargers Defense,13,2016,16.155,7.159565382800009
0,@MIN,15.12,RB,Dallas Cowboys Defense,13,2016,16.53375,7.411415082790315
0,@NE,14.86,RB,Los Angeles Rams Defense,13,2016,17.682499999999997,8.382066816582116
0,@LAC,14.80,RB,Tampa Bay Buccaneers Defense,13,2016,16.3025,9.332470828494772
0,BUF,12.64,RB,Oakland Raiders Defense,13,2016,17.405,8.35319540831003
0,PHI,12.62,RB,Cincinnati Bengals Defense,13,2016,15.85625,7.670326705213141
0,KC,12.50,RB,Atlanta Falcons Defense,13,2016,19.08125,9.153822891525254
0,NYG,11.70,RB,Pittsburgh Steelers Defense,13,2016,14.62125,5.127092112436811
0,DAL,11.26,RB,Minnesota Vikings Defense,13,2016,14.80625,7.863652234845348
0,CAR,10.48,RB,Seattle Seahawks Defense,13,2016,14.35375,6.575907228843252
0,@JAX,10.14,RB,Denver Broncos Defense,13,2016,12.12,6.023229786320918
0,@CHI,7.98,RB,San Francisco 49ers Defense,13,2016,17.426250000000003,8.98272918045578
0,@NO,7.04,RB,Detroit Lions Defense,13,2016,18.9775,9.830611554191924
0,MIA,7.04,RB,Baltimore Ravens Defense,13,2016,15.48,7.745479706406372
0,@NYJ,6.94,RB,Indianapolis Colts Defense,13,2016,17.69,8.643188409513757
0,LA,6.34,RB,New England Patriots Defense,13,2016,15.626249999999999,7.785380341307901
0,DEN,5.26,RB,Jacksonville Jaguars Defense,13,2016,15.21125,6.357343137247343
0,SF,3.66,RB,Chicago Bears Defense,13,2016,17.01375,7.716291016986304
0,Bye,0.00,RB,Tennessee Titans Defense,13,2016,18.495,8.248045044665039
0,Bye,0.00,RB,Cleveland Browns Defense,13,2016,19.401249999999997,6.739629069911786
0,@NE,26.14,RB,Baltimore Ravens Defense,14,2016,15.48,7.745479706406372
0,ATL,21.48,RB,Los Angeles Rams Defense,14,2016,17.682499999999997,8.382066816582116
0,@GB,21.04,RB,Seattle Seahawks Defense,14,2016,14.35375,6.575907228843252
0,@MIA,19.68,RB,Arizona Cardinals Defense,14,2016,15.775,9.212195561255934
0,BAL,19.06,RB,New England Patriots Defense,14,2016,15.626249999999999,7.785380341307901
0,MIN,17.38,RB,Jacksonville Jaguars Defense,14,2016,15.21125,6.357343137247343
0,DEN,17.36,RB,Tennessee Titans Defense,14,2016,18.495,8.248045044665039
0,CIN,16.90,RB,Cleveland Browns Defense,14,2016,19.401249999999997,6.739629069911786
0,@DET,16.42,RB,Chicago Bears Defense,14,2016,17.01375,7.716291016986304
0,@IND,16.24,RB,Houston Texans Defense,14,2016,13.9725,6.3750063437108
0,WAS,15.96,RB,Philadelphia Eagles Defense,14,2016,15.17875,7.790843230055018
0,@JAX,15.58,RB,Minnesota Vikings Defense,14,2016,14.80625,7.863652234845348
0,@BUF,15.32,RB,Pittsburgh Steelers Defense,14,2016,14.62125,5.127092112436811
0,@PHI,13.06,RB,Washington Redskins Defense,14,2016,16.601249999999997,7.000641147108473
0,CHI,12.48,RB,Detroit Lions Defense,14,2016,18.9775,9.830611554191924
0,NYJ,12.18,RB,San Francisco 49ers Defense,14,2016,17.426250000000003,8.98272918045578
0,@SF,11.62,RB,New York Jets Defense,14,2016,17.1175,8.875689037046811
0,@CAR,11.50,RB,Los Angeles Chargers Defense,14,2016,16.155,7.159565382800009
0,@CLE,11.26,RB,Cincinnati Bengals Defense,14,2016,15.85625,7.670326705213141
0,@KC,11.16,RB,Oakland Raiders Defense,14,2016,17.405,8.35319540831003
0,ARI,10.30,RB,Miami Dolphins Defense,14,2016,18.6525,10.325249462874407
0,@LA,9.60,RB,Atlanta Falcons Defense,14,2016,19.08125,9.153822891525254
0,@TB,8.96,RB,New Orleans Saints Defense,14,2016,18.26875,7.26641164780073
0,LAC,7.44,RB,Carolina Panthers Defense,14,2016,16.63375,8.962049233885532
0,@TEN,7.32,RB,Denver Broncos Defense,14,2016,12.12,6.023229786320918
0,DAL,6.70,RB,New York Giants Defense,14,2016,12.47875,4.423807915200234
0,@NYG,5.52,RB,Dallas Cowboys Defense,14,2016,16.53375,7.411415082790315
0,SEA,5.50,RB,Green Bay Packers Defense,14,2016,17.688750000000002,8.700457053579223
0,OAK,4.98,RB,Kansas City Chiefs Defense,14,2016,15.506250000000001,10.127281877942083
0,NO,4.48,RB,Tampa Bay Buccaneers Defense,14,2016,16.3025,9.332470828494772
0,HOU,3.68,RB,Indianapolis Colts Defense,14,2016,17.69,8.643188409513757
0,PIT,2.60,RB,Buffalo Bills Defense,14,2016,15.7875,8.349998414934687
0,NO,29.36,RB,Arizona Cardinals Defense,15,2016,15.775,9.212195561255934
0,MIA,23.44,RB,New York Jets Defense,15,2016,17.1175,8.875689037046811
0,@ARI,20.72,RB,New Orleans Saints Defense,15,2016,18.26875,7.26641164780073
0,@SEA,20.36,RB,Los Angeles Rams Defense,15,2016,17.682499999999997,8.382066816582116
0,CAR,20.00,RB,Washington Redskins Defense,15,2016,16.601249999999997,7.000641147108473
0,@ATL,19.98,RB,San Francisco 49ers Defense,15,2016,17.426250000000003,8.98272918045578
0,@DAL,19.16,RB,Tampa Bay Buccaneers Defense,15,2016,16.3025,9.332470828494772
0,IND,18.80,RB,Minnesota Vikings Defense,15,2016,14.80625,7.863652234845348
0,CLE,18.64,RB,Buffalo Bills Defense,15,2016,15.7875,8.349998414934687
0,SF,17.42,RB,Atlanta Falcons Defense,15,2016,19.08125,9.153822891525254
0,@NYG,16.04,RB,Detroit Lions Defense,15,2016,18.9775,9.830611554191924
0,@BUF,15.96,RB,Cleveland Browns Defense,15,2016,19.401249999999997,6.739629069911786
0,PIT,14.94,RB,Cincinnati Bengals Defense,15,2016,15.85625,7.670326705213141
0,@CHI,14.48,RB,Green Bay Packers Defense,15,2016,17.688750000000002,8.700457053579223
0,@LAC,14.24,RB,Oakland Raiders Defense,15,2016,17.405,8.35319540831003
0,@BAL,12.14,RB,Philadelphia Eagles Defense,15,2016,15.17875,7.790843230055018
0,GB,11.98,RB,Chicago Bears Defense,15,2016,17.01375,7.716291016986304
0,@KC,11.62,RB,Tennessee Titans Defense,15,2016,18.495,8.248045044665039
0,PHI,11.60,RB,Baltimore Ravens Defense,15,2016,15.48,7.745479706406372
0,OAK,11.02,RB,Los Angeles Chargers Defense,15,2016,16.155,7.159565382800009
0,TB,10.48,RB,Dallas Cowboys Defense,15,2016,16.53375,7.411415082790315
0,@CIN,10.38,RB,Pittsburgh Steelers Defense,15,2016,14.62125,5.127092112436811
0,DET,10.22,RB,New York Giants Defense,15,2016,12.47875,4.423807915200234
0,@WAS,9.70,RB,Carolina Panthers Defense,15,2016,16.63375,8.962049233885532
0,@DEN,9.68,RB,New England Patriots Defense,15,2016,15.626249999999999,7.785380341307901
0,@HOU,8.32,RB,Jacksonville Jaguars Defense,15,2016,15.21125,6.357343137247343
0,@NYJ,7.74,RB,Miami Dolphins Defense,15,2016,18.6525,10.325249462874407
0,@MIN,7.64,RB,Indianapolis Colts Defense,15,2016,17.69,8.643188409513757
0,NE,7.42,RB,Denver Broncos Defense,15,2016,12.12,6.023229786320918
0,JAX,7.18,RB,Houston Texans Defense,15,2016,13.9725,6.3750063437108
0,LA,6.68,RB,Seattle Seahawks Defense,15,2016,14.35375,6.575907228843252
0,TEN,5.44,RB,Kansas City Chiefs Defense,15,2016,15.506250000000001,10.127281877942083
0,@GB,37.18,RB,Minnesota Vikings Defense,16,2016,14.80625,7.863652234845348
0,@SEA,33.60,RB,Arizona Cardinals Defense,16,2016,15.775,9.212195561255934
0,@BUF,31.16,RB,Miami Dolphins Defense,16,2016,18.6525,10.325249462874407
0,WAS,29.80,RB,Chicago Bears Defense,16,2016,17.01375,7.716291016986304
0,SF,26.14,RB,Los Angeles Rams Defense,16,2016,17.682499999999997,8.382066816582116
0,MIN,25.78,RB,Green Bay Packers Defense,16,2016,17.688750000000002,8.700457053579223
0,@JAX,25.70,RB,Tennessee Titans Defense,16,2016,18.495,8.248045044665039
0,IND,24.72,RB,Oakland Raiders Defense,16,2016,17.405,8.35319540831003
0,@DAL,23.98,RB,Detroit Lions Defense,16,2016,18.9775,9.830611554191924
0,@OAK,22.94,RB,Indianapolis Colts Defense,16,2016,17.69,8.643188409513757
0,@KC,22.36,RB,Denver Broncos Defense,16,2016,12.12,6.023229786320918
0,@NE,20.60,RB,New York Jets Defense,16,2016,17.1175,8.875689037046811
0,ATL,19.98,RB,Carolina Panthers Defense,16,2016,16.63375,8.962049233885532
0,@PIT,19.06,RB,Baltimore Ravens Defense,16,2016,15.48,7.745479706406372
0,LAC,18.88,RB,Cleveland Browns Defense,16,2016,19.401249999999997,6.739629069911786
0,TB,16.48,RB,New Orleans Saints Defense,16,2016,18.26875,7.26641164780073
0,@NO,16.06,RB,Tampa Bay Buccaneers Defense,16,2016,16.3025,9.332470828494772
